zone,area,sub_area,pole,config_code,config_name,longitude,latitude
Uptown,Hillcrest,100 UNIVERSITY AVE,UV-108,12494,PBP Pilot Copy of Config 9000,-117.163377,32.748325
Uptown,Hillcrest,100 UNIVERSITY AVE,UV-109,12494,PBP Pilot Copy of Config 9000,-117.163298,32.748172
Uptown,Hillcrest,100 UNIVERSITY AVE,UV-111,12528,PBP Pilot Copy of Config 9116,-117.163394,32.748223
Uptown,Hillcrest,100 UNIVERSITY AVE,UV-114,12494,PBP Pilot Copy of Config 9000,-117.163273,32.748326
Uptown,Hillcrest,100 UNIVERSITY AVE,UV-116,12494,PBP Pilot Copy of Config 9000,-117.163246,32.748326
Uptown,Hillcrest,100 UNIVERSITY AVE,UV-118,12494,PBP Pilot Copy of Config 9000,-117.163220,32.748326
Uptown,Hillcrest,100 UNIVERSITY AVE,UV-120,12494,PBP Pilot Copy of Config 9000,-117.163200,32.748326
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1205,12494,PBP Pilot Copy of Config 9000,-117.153320,32.748426
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1207,12494,PBP Pilot Copy of Config 9000,-117.153259,32.748426
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1209,12494,PBP Pilot Copy of Config 9000,-117.153198,32.748426
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1211,12494,PBP Pilot Copy of Config 9000,-117.153137,32.748427
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1213,12494,PBP Pilot Copy of Config 9000,-117.153076,32.748427
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1215,12494,PBP Pilot Copy of Config 9000,-117.153014,32.748427
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1217,12494,PBP Pilot Copy of Config 9000,-117.152953,32.748427
Uptown,Hillcrest,100 UNIVERSITY AVE,UV-122,12494,PBP Pilot Copy of Config 9000,-117.163173,32.748326
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1229,12494,PBP Pilot Copy of Config 9000,-117.152892,32.748427
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1239,12528,PBP Pilot Copy of Config 9116,-117.152831,32.748428
Uptown,Hillcrest,100 UNIVERSITY AVE,UV-124,12494,PBP Pilot Copy of Config 9000,-117.163146,32.748327
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1241,12528,PBP Pilot Copy of Config 9116,-117.152770,32.748428
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1243,12494,PBP Pilot Copy of Config 9000,-117.152709,32.748428
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1245,12494,PBP Pilot Copy of Config 9000,-117.152648,32.748428
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1247,12494,PBP Pilot Copy of Config 9000,-117.152587,32.748429
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1249,12494,PBP Pilot Copy of Config 9000,-117.152526,32.748429
Uptown,Hillcrest,1300 UNIVERSITY AVE,UV-1251,12494,PBP Pilot Copy of Config 9000,-117.152261,32.748430
Uptown,Hillcrest,1300 UNIVERSITY AVE,UV-1253,12494,PBP Pilot Copy of Config 9000,-117.152179,32.748430
Uptown,Hillcrest,1300 UNIVERSITY AVE,UV-1255,12494,PBP Pilot Copy of Config 9000,-117.152098,32.748430
Uptown,Hillcrest,1300 UNIVERSITY AVE,UV-1265,12494,PBP Pilot Copy of Config 9000,-117.152016,32.748431
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1267,12494,PBP Pilot Copy of Config 9000,-117.151927,32.748356
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1269,12630,PBP Pilot Copy of Config 8997,-117.151935,32.748431
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1271,12630,PBP Pilot Copy of Config 8997,-117.151833,32.748431
Uptown,Hillcrest,1200 UNIVERSITY AVE,UV-1279,12630,PBP Pilot Copy of Config 8997,-117.151670,32.748432
Uptown,Hillcrest,1400 UNIVERSITY AVE,UV-1400S,13180,MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.150633,32.748365
Uptown,Hillcrest,1400 UNIVERSITY AVE,UV-1433,12494,PBP Pilot Copy of Config 9000,-117.151064,32.748433
Uptown,Hillcrest,1400 UNIVERSITY AVE,UV-1435,12494,PBP Pilot Copy of Config 9000,-117.150963,32.748432
Uptown,Hillcrest,1400 UNIVERSITY AVE,UV-1437,12494,PBP Pilot Copy of Config 9000,-117.150862,32.748432
Uptown,Hillcrest,1400 UNIVERSITY AVE,UV-1439,12494,PBP Pilot Copy of Config 9000,-117.150760,32.748431
Uptown,Hillcrest,1600 UNIVERSITY AVE,UV-1606,12494,PBP Pilot Copy of Config 9000,-117.149060,32.748493
Uptown,Hillcrest,1600 UNIVERSITY AVE,UV-1608,12494,PBP Pilot Copy of Config 9000,-117.148999,32.748494
Uptown,Hillcrest,1600 UNIVERSITY AVE,UV-1610,12494,PBP Pilot Copy of Config 9000,-117.148922,32.748494
Uptown,Hillcrest,1600 UNIVERSITY AVE,UV-1612,12494,PBP Pilot Copy of Config 9000,-117.148861,32.748495
Uptown,Hillcrest,1600 UNIVERSITY AVE,UV-1614,12494,PBP Pilot Copy of Config 9000,-117.148785,32.748495
Uptown,Hillcrest,1600 UNIVERSITY AVE,UV-1615,12494,PBP Pilot Copy of Config 9000,-117.148705,32.748342
Uptown,Hillcrest,1600 UNIVERSITY AVE,UV-1616,12494,PBP Pilot Copy of Config 9000,-117.148625,32.748495
Uptown,Hillcrest,1600 UNIVERSITY AVE,UV-1617,12494,PBP Pilot Copy of Config 9000,-117.148562,32.748341
Uptown,Hillcrest,1600 UNIVERSITY AVE,UV-1619,12494,PBP Pilot Copy of Config 9000,-117.148498,32.748341
Uptown,Hillcrest,1600 UNIVERSITY AVE,UV-1621,12494,PBP Pilot Copy of Config 9000,-117.148411,32.748341
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1701,12494,PBP Pilot Copy of Config 9000,-117.148088,32.748343
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1703,12494,PBP Pilot Copy of Config 9000,-117.147862,32.748343
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1705,12494,PBP Pilot Copy of Config 9000,-117.147676,32.748344
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1707,12494,PBP Pilot Copy of Config 9000,-117.147574,32.748345
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1709,12494,PBP Pilot Copy of Config 9000,-117.147472,32.748345
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1713,12494,PBP Pilot Copy of Config 9000,-117.147370,32.748346
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1715,12494,PBP Pilot Copy of Config 9000,-117.147284,32.748347
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1716,12494,PBP Pilot Copy of Config 9000,-117.147170,32.748502
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1718,12494,PBP Pilot Copy of Config 9000,-117.147078,32.748502
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1719,12494,PBP Pilot Copy of Config 9000,-117.147008,32.748349
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1720,12494,PBP Pilot Copy of Config 9000,-117.146809,32.748503
Uptown,Hillcrest,1700 UNIVERSITY AVE,UV-1721,12494,PBP Pilot Copy of Config 9000,-117.146555,32.748350
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-301,12494,PBP Pilot Copy of Config 9000,-117.162622,32.748177
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-302,12494,PBP Pilot Copy of Config 9000,-117.162476,32.748333
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-303,12494,PBP Pilot Copy of Config 9000,-117.162363,32.748180
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-304,12494,PBP Pilot Copy of Config 9000,-117.162254,32.748336
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-305,12494,PBP Pilot Copy of Config 9000,-117.162143,32.748183
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-306,12494,PBP Pilot Copy of Config 9000,-117.162084,32.748337
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-307,12494,PBP Pilot Copy of Config 9000,-117.162037,32.748184
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-308,12494,PBP Pilot Copy of Config 9000,-117.161979,32.748338
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-309,12494,PBP Pilot Copy of Config 9000,-117.161932,32.748184
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-310,12494,PBP Pilot Copy of Config 9000,-117.161888,32.748339
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-313,12494,PBP Pilot Copy of Config 9000,-117.161842,32.748185
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-315,12494,PBP Pilot Copy of Config 9000,-117.161781,32.748186
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-317,12494,PBP Pilot Copy of Config 9000,-117.161736,32.748186
Uptown,Hillcrest,300 UNIVERSITY AVE,UV-319,12494,PBP Pilot Copy of Config 9000,-117.161691,32.748186
Uptown,Hillcrest,400 UNIVERSITY AVE,UV-405,12494,PBP Pilot Copy of Config 9000,-117.161386,32.748190
Uptown,Hillcrest,400 UNIVERSITY AVE,UV-407,12494,PBP Pilot Copy of Config 9000,-117.161184,32.748192
Uptown,Hillcrest,400 UNIVERSITY AVE,UV-409,12494,PBP Pilot Copy of Config 9000,-117.160941,32.748194
Uptown,Hillcrest,500 UNIVERSITY AVE,UV-500,12494,PBP Pilot Copy of Config 9000,-117.160320,32.748418
Uptown,Hillcrest,500 UNIVERSITY AVE,UV-502,12494,PBP Pilot Copy of Config 9000,-117.160237,32.748418
Uptown,Hillcrest,500 UNIVERSITY AVE,UV-505,12494,PBP Pilot Copy of Config 9000,-117.160154,32.748264
Uptown,Hillcrest,500 UNIVERSITY AVE,UV-507,12494,PBP Pilot Copy of Config 9000,-117.160071,32.748265
Uptown,Hillcrest,500 UNIVERSITY AVE,UV-509,12494,PBP Pilot Copy of Config 9000,-117.159988,32.748265
Uptown,Hillcrest,500 UNIVERSITY AVE,UV-511,12494,PBP Pilot Copy of Config 9000,-117.159904,32.748265
Uptown,Hillcrest,500 UNIVERSITY AVE,UV-513,12494,PBP Pilot Copy of Config 9000,-117.159821,32.748265
Uptown,Hillcrest,500 UNIVERSITY AVE,UV-515,12494,PBP Pilot Copy of Config 9000,-117.159738,32.748265
Uptown,Hillcrest,500 UNIVERSITY AVE,UV-517,12494,PBP Pilot Copy of Config 9000,-117.159655,32.748265
Uptown,Hillcrest,600 UNIVERSITY AVE,UV-621,12494,PBP Pilot Copy of Config 9000,-117.159228,32.748277
Uptown,Hillcrest,600 UNIVERSITY AVE,UV-623,12494,PBP Pilot Copy of Config 9000,-117.158952,32.748286
Uptown,Hillcrest,600 UNIVERSITY AVE,UV-625,12494,PBP Pilot Copy of Config 9000,-117.158698,32.748296
Uptown,Hillcrest,700 UNIVERSITY AVE,UV-703,12494,PBP Pilot Copy of Config 9000,-117.158171,32.748309
Uptown,Hillcrest,700 UNIVERSITY AVE,UV-705,12494,PBP Pilot Copy of Config 9000,-117.157983,32.748312
Uptown,Hillcrest,700 UNIVERSITY AVE,UV-707,12494,PBP Pilot Copy of Config 9000,-117.157785,32.748314
Uptown,Hillcrest,700 UNIVERSITY AVE,UV-709,12494,PBP Pilot Copy of Config 9000,-117.157600,32.748315
Uptown,Hillcrest,700 UNIVERSITY AVE,UV-711,12494,PBP Pilot Copy of Config 9000,-117.157421,32.748317
Uptown,Hillcrest,700 UNIVERSITY AVE,UV-712,12494,PBP Pilot Copy of Config 9000,-117.157380,32.748471
Uptown,Hillcrest,700 UNIVERSITY AVE,UV-714,12494,PBP Pilot Copy of Config 9000,-117.157336,32.748471
Uptown,Hillcrest,700 UNIVERSITY AVE,UV-716,12494,PBP Pilot Copy of Config 9000,-117.157293,32.748471
Uptown,Hillcrest,700 UNIVERSITY AVE,UV-718,12494,PBP Pilot Copy of Config 9000,-117.157250,32.748472
Uptown,Hillcrest,800 UNIVERSITY AVE,UV-801,12494,PBP Pilot Copy of Config 9000,-117.157082,32.748319
Uptown,Hillcrest,800 UNIVERSITY AVE,UV-802,12494,PBP Pilot Copy of Config 9000,-117.157007,32.748474
Uptown,Hillcrest,800 UNIVERSITY AVE,UV-804,12494,PBP Pilot Copy of Config 9000,-117.156852,32.748475
Uptown,Hillcrest,800 UNIVERSITY AVE,UV-806,12494,PBP Pilot Copy of Config 9000,-117.156775,32.748475
Uptown,Hillcrest,800 UNIVERSITY AVE,UV-808,12494,PBP Pilot Copy of Config 9000,-117.156620,32.748476
Uptown,Hillcrest,800 UNIVERSITY AVE,UV-811,12494,PBP Pilot Copy of Config 9000,-117.156541,32.748323
Uptown,Hillcrest,800 UNIVERSITY AVE,UV-815,12494,PBP Pilot Copy of Config 9000,-117.156464,32.748324
Uptown,Hillcrest,3800 VERMONT AVE,VT-3809,12494,PBP Pilot Copy of Config 9000,-117.153357,32.747550
Uptown,Hillcrest,3800 VERMONT AVE,VT-3811,12494,PBP Pilot Copy of Config 9000,-117.153357,32.747645
Uptown,Hillcrest,3800 VERMONT AVE,VT-3813,12494,PBP Pilot Copy of Config 9000,-117.153358,32.747724
Uptown,Hillcrest,3800 VERMONT AVE,VT-3815,12494,PBP Pilot Copy of Config 9000,-117.153358,32.747819
Uptown,Hillcrest,3800 VERMONT AVE,VT-3817,12494,PBP Pilot Copy of Config 9000,-117.153359,32.747951
Uptown,Hillcrest,3800 VERMONT AVE,VT-3818,12494,PBP Pilot Copy of Config 9000,-117.153541,32.748093
Uptown,Hillcrest,3800 VERMONT AVE,VT-3819,12494,PBP Pilot Copy of Config 9000,-117.153360,32.748211
Uptown,Hillcrest,3800 VERMONT AVE,VT-3820,12494,PBP Pilot Copy of Config 9000,-117.153549,32.748346
Uptown,Hillcrest,500 IVY LANE,VY-501,12494,PBP Pilot Copy of Config 9000,-117.160184,32.742049
Uptown,Hillcrest,500 IVY LANE,VY-503,12494,PBP Pilot Copy of Config 9000,-117.160024,32.742052
Uptown,Hillcrest,500 IVY LANE,VY-506,12494,PBP Pilot Copy of Config 9000,-117.159869,32.742209
Uptown,Hillcrest,500 IVY LANE,VY-508,12494,PBP Pilot Copy of Config 9000,-117.159709,32.742212
Uptown,Hillcrest,100 WASHINGTON ST,W-100,12494,PBP Pilot Copy of Config 9000,-117.163702,32.749988
Uptown,Hillcrest,100 WASHINGTON ST,W-102,12494,PBP Pilot Copy of Config 9000,-117.163522,32.749989
Uptown,Hillcrest,100 WASHINGTON ST,W-103,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.163386,32.749837
Uptown,Hillcrest,100 WASHINGTON ST,W-104,12494,PBP Pilot Copy of Config 9000,-117.163312,32.749991
Uptown,Hillcrest,100 WASHINGTON ST,W-106,12494,PBP Pilot Copy of Config 9000,-117.163288,32.749991
Uptown,Hillcrest,100 WASHINGTON ST,W-107,12494,PBP Pilot Copy of Config 9000,-117.163262,32.749837
Uptown,Hillcrest,100 WASHINGTON ST,W-108,12494,PBP Pilot Copy of Config 9000,-117.163240,32.749992
Uptown,Hillcrest,100 WASHINGTON ST,W-109,12494,PBP Pilot Copy of Config 9000,-117.163220,32.749838
Uptown,Hillcrest,100 WASHINGTON ST,W-112,12494,PBP Pilot Copy of Config 9000,-117.163123,32.749838
Uptown,Hillcrest,100 WASHINGTON ST,W-115,12494,PBP Pilot Copy of Config 9000,-117.163171,32.749838
Uptown,Hillcrest,100 WASHINGTON ST,W-117,12494,PBP Pilot Copy of Config 9000,-117.163147,32.749838
Uptown,Hillcrest,100 WASHINGTON ST,W-121,12494,PBP Pilot Copy of Config 9000,-117.163123,32.749838
Uptown,Hillcrest,300 WASHINGTON ST,W-302,12494,PBP Pilot Copy of Config 9000,-117.162637,32.749996
Uptown,Hillcrest,300 WASHINGTON ST,W-304,12494,PBP Pilot Copy of Config 9000,-117.162528,32.749997
Uptown,Hillcrest,300 WASHINGTON ST,W-306,12494,PBP Pilot Copy of Config 9000,-117.162420,32.749998
Uptown,Hillcrest,300 WASHINGTON ST,W-308,12494,PBP Pilot Copy of Config 9000,-117.162311,32.749998
Uptown,Hillcrest,300 WASHINGTON ST,W-310,12494,PBP Pilot Copy of Config 9000,-117.162167,32.749999
Uptown,Hillcrest,300 WASHINGTON ST,W-311,12494,PBP Pilot Copy of Config 9000,-117.162060,32.749846
Uptown,Hillcrest,300 WASHINGTON ST,W-313,12494,PBP Pilot Copy of Config 9000,-117.161955,32.749847
Uptown,Hillcrest,300 WASHINGTON ST,W-315,12494,PBP Pilot Copy of Config 9000,-117.161849,32.749848
Uptown,Hillcrest,300 WASHINGTON ST,W-317,12494,PBP Pilot Copy of Config 9000,-117.161744,32.749849
Uptown,Hillcrest,400 WASHINGTON ST,W-405,12494,PBP Pilot Copy of Config 9000,-117.161424,32.749852
Uptown,Hillcrest,400 WASHINGTON ST,W-407,12494,PBP Pilot Copy of Config 9000,-117.161246,32.749854
Uptown,Hillcrest,400 WASHINGTON ST,W-409,12494,PBP Pilot Copy of Config 9000,-117.161027,32.749857
Uptown,Hillcrest,400 WASHINGTON ST,W-421,12494,PBP Pilot Copy of Config 9000,-117.160898,32.749858
Uptown,Hillcrest,400 WASHINGTON ST,W-423,12494,PBP Pilot Copy of Config 9000,-117.160740,32.749859
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-102,12494,PBP Pilot Copy of Config 9000,-117.163747,32.749988
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-104,12494,PBP Pilot Copy of Config 9000,-117.163477,32.749990
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-106,12494,PBP Pilot Copy of Config 9000,-117.163312,32.749991
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-107,12494,PBP Pilot Copy of Config 9000,-117.163299,32.749837
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-108,12494,PBP Pilot Copy of Config 9000,-117.163276,32.749991
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-111,12494,PBP Pilot Copy of Config 9000,-117.163262,32.749837
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-113,12494,PBP Pilot Copy of Config 9000,-117.163244,32.749838
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-114,12494,PBP Pilot Copy of Config 9000,-117.163228,32.749992
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-115,12494,PBP Pilot Copy of Config 9000,-117.163208,32.749838
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-116,12494,PBP Pilot Copy of Config 9000,-117.163191,32.749992
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-117,12494,PBP Pilot Copy of Config 9000,-117.163171,32.749838
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-118,12494,PBP Pilot Copy of Config 9000,-117.163155,32.749992
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-119,12494,PBP Pilot Copy of Config 9000,-117.163135,32.749838
Uptown,Hillcrest,100 WEST WASHINGTON ST,WN-120,12494,PBP Pilot Copy of Config 9000,-117.163119,32.749992
Uptown,Hillcrest,200 WEST WASHINGTON ST,WN-202,12494,PBP Pilot Copy of Config 9000,-117.163058,32.749993
Uptown,Hillcrest,200 WEST WASHINGTON ST,WN-206,12494,PBP Pilot Copy of Config 9000,-117.163040,32.749993
Uptown,Hillcrest,200 WEST WASHINGTON ST,WN-209,12494,PBP Pilot Copy of Config 9000,-117.163020,32.749839
Uptown,Hillcrest,200 WEST WASHINGTON ST,WN-210,12494,PBP Pilot Copy of Config 9000,-117.162997,32.749993
Uptown,Hillcrest,200 WEST WASHINGTON ST,WN-211,12494,PBP Pilot Copy of Config 9000,-117.162978,32.749840
Uptown,Hillcrest,200 WEST WASHINGTON ST,WN-212,12494,PBP Pilot Copy of Config 9000,-117.162961,32.749994
Uptown,Hillcrest,200 WEST WASHINGTON ST,WN-213,12494,PBP Pilot Copy of Config 9000,-117.162941,32.749840
Uptown,Hillcrest,200 WEST WASHINGTON ST,WN-215,12494,PBP Pilot Copy of Config 9000,-117.162917,32.749840
Uptown,Hillcrest,200 WEST WASHINGTON ST,WN-217,12494,PBP Pilot Copy of Config 9000,-117.162899,32.749840
Uptown,Hillcrest,200 WEST WASHINGTON ST,WN-219,12494,PBP Pilot Copy of Config 9000,-117.162881,32.749840
Uptown,Hillcrest,200 WALNUT ST,WT-200,12494,PBP Pilot Copy of Config 9000,-117.162959,32.741541
Uptown,Hillcrest,200 WALNUT ST,WT-201,12494,PBP Pilot Copy of Config 9000,-117.162833,32.741387
Uptown,Hillcrest,200 WALNUT ST,WT-202,12494,PBP Pilot Copy of Config 9000,-117.162687,32.741541
Uptown,Hillcrest,200 WALNUT ST,WT-203,12494,PBP Pilot Copy of Config 9000,-117.162619,32.741387
Uptown,Hillcrest,200 WALNUT ST,WT-204,12494,PBP Pilot Copy of Config 9000,-117.162552,32.741541
Uptown,Hillcrest,200 WALNUT ST,WT-205,12494,PBP Pilot Copy of Config 9000,-117.162484,32.741388
Uptown,Hillcrest,200 WALNUT ST,WT-207,12494,PBP Pilot Copy of Config 9000,-117.162416,32.741388
Uptown,Hillcrest,200 WALNUT ST,WT-208,12494,PBP Pilot Copy of Config 9000,-117.162349,32.741542
Uptown,Hillcrest,300 WALNUT ST,WT-300,12494,PBP Pilot Copy of Config 9000,-117.162069,32.741543
Uptown,Hillcrest,300 WALNUT ST,WT-301,12494,PBP Pilot Copy of Config 9000,-117.162046,32.741390
Uptown,Hillcrest,300 WALNUT ST,WT-303,12494,PBP Pilot Copy of Config 9000,-117.162015,32.741390
Uptown,Hillcrest,300 WALNUT ST,WT-305,12494,PBP Pilot Copy of Config 9000,-117.161984,32.741390
Uptown,Hillcrest,300 WALNUT ST,WT-307,12494,PBP Pilot Copy of Config 9000,-117.161963,32.741391
Uptown,Hillcrest,300 WALNUT ST,WT-309,12494,PBP Pilot Copy of Config 9000,-117.161932,32.741391
Uptown,Hillcrest,300 WALNUT ST,WT-310,12494,PBP Pilot Copy of Config 9000,-117.161904,32.741545
Uptown,Hillcrest,300 WALNUT ST,WT-321,12494,PBP Pilot Copy of Config 9000,-117.161870,32.741392
Uptown,Hillcrest,300 WALNUT ST,WT-322,12494,PBP Pilot Copy of Config 9000,-117.161842,32.741546
Uptown,Hillcrest,300 WALNUT ST,WT-323,12494,PBP Pilot Copy of Config 9000,-117.161818,32.741392
Uptown,Hillcrest,300 WALNUT ST,WT-324,12494,PBP Pilot Copy of Config 9000,-117.161780,32.741547
Uptown,Hillcrest,300 WALNUT ST,WT-327,12494,PBP Pilot Copy of Config 9000,-117.161756,32.741393
Uptown,Hillcrest,300 WALNUT ST,WT-329,12494,PBP Pilot Copy of Config 9000,-117.161725,32.741394
Uptown,Hillcrest,300 WALNUT ST,WT-333,12494,PBP Pilot Copy of Config 9000,-117.161705,32.741394
Uptown,Hillcrest,300 WALNUT ST,WT-336,12494,PBP Pilot Copy of Config 9000,-117.161666,32.741548
Uptown,Hillcrest,300 WALNUT ST,WT-338,12494,PBP Pilot Copy of Config 9000,-117.161645,32.741548
Uptown,Hillcrest,300 WALNUT ST,WT-340,12494,PBP Pilot Copy of Config 9000,-117.161614,32.741549
Uptown,Hillcrest,400 WALNUT ST,WT-400,12494,PBP Pilot Copy of Config 9000,-117.161389,32.741551
Uptown,Hillcrest,400 WALNUT ST,WT-402,12494,PBP Pilot Copy of Config 9000,-117.161069,32.741553
Uptown,Hillcrest,400 WALNUT ST,WT-406,12494,PBP Pilot Copy of Config 9000,-117.160891,32.741555
Uptown,Hillcrest,400 WALNUT ST,WT-408,12494,PBP Pilot Copy of Config 9000,-117.160796,32.741556
Uptown,Hillcrest,400 WALNUT ST,WT-410,12494,PBP Pilot Copy of Config 9000,-117.160702,32.741557
Uptown,Hillcrest,400 WALNUT ST,WT-412,12494,PBP Pilot Copy of Config 9000,-117.160591,32.741558
Uptown,Hillcrest,400 WALNUT ST,WT-414,12494,PBP Pilot Copy of Config 9000,-117.160497,32.741560
Uptown,Hillcrest,100 WEST UNIVERSITY AVE,WUV-111,12494,PBP Pilot Copy of Config 9000,-117.163743,32.748166
Uptown,Hillcrest,100 WEST UNIVERSITY AVE,WUV-113,12494,PBP Pilot Copy of Config 9000,-117.163585,32.748168
Uptown,Hillcrest,100 WEST UNIVERSITY AVE,WUV-114,12494,PBP Pilot Copy of Config 9000,-117.163430,32.748324
Uptown,Hillcrest,100 WEST UNIVERSITY AVE,WUV-115,12494,PBP Pilot Copy of Config 9000,-117.163305,32.748172
Uptown,Hillcrest,100 WEST UNIVERSITY AVE,WUV-116,12494,PBP Pilot Copy of Config 9000,-117.163266,32.748326
Uptown,Hillcrest,100 WEST UNIVERSITY AVE,WUV-117,12494,PBP Pilot Copy of Config 9000,-117.163231,32.748172
Uptown,Hillcrest,100 WEST UNIVERSITY AVE,WUV-118,12494,PBP Pilot Copy of Config 9000,-117.163193,32.748326
Uptown,Hillcrest,100 WEST UNIVERSITY AVE,WUV-119,12494,PBP Pilot Copy of Config 9000,-117.163158,32.748173
Uptown,Mission Hills,4000 ALBATROSS ST,AL-4001,12528,PBP Pilot Copy of Config 9116,-117.166063,32.750280
Uptown,Mission Hills,4000 ALBATROSS ST,AL-4003,12528,PBP Pilot Copy of Config 9116,-117.166066,32.750569
Uptown,Mission Hills,4000 ALBATROSS ST,AL-4008,12494,PBP Pilot Copy of Config 9000,-117.166253,32.750891
Uptown,Mission Hills,4000 ALBATROSS ST,AL-4010,12494,PBP Pilot Copy of Config 9000,-117.166256,32.751180
Uptown,Mission Hills,4000 ALBATROSS ST,AL-4012,12494,PBP Pilot Copy of Config 9000,-117.166260,32.751504
Uptown,Mission Hills,3900 FALCON ST,FN-3933,12494,PBP Pilot Copy of Config 9000,-117.170373,32.748681
Uptown,Mission Hills,3900 FALCON ST,FN-3935,12494,PBP Pilot Copy of Config 9000,-117.170373,32.748790
Uptown,Mission Hills,3900 FALCON ST,FN-3940,12529,PBP Pilot Copy of Config 9115,-117.170557,32.748976
Uptown,Mission Hills,900 FORT STOCKTON,FS-910,12494,PBP Pilot Copy of Config 9000,-117.171836,32.750948
Uptown,Mission Hills,900 FORT STOCKTON,FS-912,12494,PBP Pilot Copy of Config 9000,-117.171987,32.750945
Uptown,Mission Hills,900 FORT STOCKTON,FS-914,12494,PBP Pilot Copy of Config 9000,-117.172138,32.750942
